source_code,return_reason,rpi_count
FIRSTCRY,Not Satisfied with Quality,3
FIRSTCRY,Product Pricing Related Concern,3
FIRSTCRY,Return expected on panel,32
FIRSTCRY,Size Issue,75
FIRSTCRY,Wrong Item(s) Received,2
FLIPKART,,27
FLIPKART,ACCESSORY_DEFECTIVE,4
FLIPKART,COLOR_FIT_SIZE_ISSUE,9
FLIPKART,COLOR_SIZE_ISSUE,8
FLIPKART,COLOR_STYLE_ISSUES,32
FLIPKART,CUSTOMER_REMORSE,238
FLIPKART,Damaged Product,1
FLIPKART,DAMAGED_BROKEN_PRODUCT,1
FLIPKART,DAMAGED_PRODUCT,143
FLIPKART,DEAD_ON_ARRIVAL,2
FLIPKART,DEFECTIVE_PRODUCT,64
FLIPKART,INSTALL_ASSEMBLY_ISSUE,3
FLIPKART,ITEM_NOT_AS_DESCRIBED,9
FLIPKART,ITEM_SHIPPED_TOGETHER,1
FLIPKART,MFG_DEFECT_POOR_FINISH,3
FLIPKART,MISSHIPMENT,216
FLIPKART,Missing Product,1
FLIPKART,MISSING_ITEM,28
FLIPKART,MULTIPLE_ISSUES_WITH_PRODUCT,18
FLIPKART,QUALITY_ISSUE,109
FLIPKART,QUALITY_ISSUES,1014
FLIPKART,REPLENISHMENT_NOT_POSSIBLE,1
FLIPKART,SIZE_FIT_ISSUES,1150
FLIPKART,SMART_PICKUP_CHECK_OVERRIDE,11
FLIPKART,STYLE_FIT_ISSUE,28
FLIPKART,undefined,1
FLIPKART,WRONG PACKING,1
FLIPKART_FA,Return expected on panel,1037
GLOWROAD,Return expected on panel,5
industrybuying,,1
JIOMART3P,Return expected on panel,7
LIMEROAD,Return expected on panel,9
MEESHO,,3
MEESHO,null null,774
MYNTRAPPMP,Color is different,188
MYNTRAPPMP,Defective product was delivered,55
MYNTRAPPMP,Delivery was delayed ,14
MYNTRAPPMP,Design is different,49
MYNTRAPPMP,Different product was delivered,46
MYNTRAPPMP,Different shade/color/size,2
MYNTRAPPMP,Found a better price on Myntra,45
MYNTRAPPMP,Found a better price outside Myntra,17
MYNTRAPPMP,Generic Return Reason,35
MYNTRAPPMP,I did not like the fit,852
MYNTRAPPMP,I do not need it anymore,157
MYNTRAPPMP,It did not look good on me,385
MYNTRAPPMP,Product image was better than the actual product,237
MYNTRAPPMP,Product looked old,272
MYNTRAPPMP,Product was dirty and had stains,37
MYNTRAPPMP,Received a poor quality product,575
MYNTRAPPMP,Return expected on panel,222
MYNTRAPPMP,Return Reason - Thanos ROH approval flow,31
MYNTRAPPMP,Size is too Large,664
MYNTRAPPMP,Size is too Small,1125
MYNTRAPPMP,Wrong size was delivered,20
NYKAA_COM,Didn't like the quality of product,2
NYKAA_COM,Product didn't fit - Too Small,1
NYKAA_COM,Received Wrong Product,1
NYKAA_FASHION,Change of mind - Don't need it anymore,13
NYKAA_FASHION,Didn't like the quality of product,39
NYKAA_FASHION,Product didn't fit- Too Large,37
NYKAA_FASHION,Product didn't fit- Too Small,45
NYKAA_FASHION,Product is Missing,2
NYKAA_FASHION,Received damaged/ defective product,4
NYKAA_FASHION,Received wrong product- Wrong item sent,7
NYKAA_FASHION,Return expected on panel,8
SHOPIFY,,22
SHOPIFY,Customer Returned,2
SHOPIFY,Damage product received ,1
SHOPIFY,Defective product,1
SHOPIFY,Defective/Quality Issue,12
SHOPIFY,delivery was delayed,1
SHOPIFY,Did not fit well,8
SHOPIFY,Did not like quality,6
SHOPIFY,Did not like the product,11
SHOPIFY,Do not need it any more,3
SHOPIFY,FIT,2
SHOPIFY,Got better price some where else ,14
SHOPIFY,I did not see the golden border at the bottom in the picture shown. On receiving the product did not like the golden border. ,1
SHOPIFY,i received a defective item,7
SHOPIFY,Incomplete Product,1
SHOPIFY,Incorrect Product received,3
SHOPIFY,It did not suit me,6
SHOPIFY,missing keys,2
SHOPIFY,Not as shown in image,2
SHOPIFY,Not Compatible,3
SHOPIFY,Not same as iamge on website,1
SHOPIFY,Not suite to me,2
SHOPIFY,Ordered twice and paid twice,1
SHOPIFY,Others,10
SHOPIFY,Product Color Mismatch,1
SHOPIFY,product looks different from website,5
SHOPIFY,product quality issue,9
SHOPIFY,Quality issue ,1
SHOPIFY,Quality of product is not good,7
SHOPIFY,Received damaged product,1
SHOPIFY,Received damaged products,1
SHOPIFY,Size & fitting issue ,2
SHOPIFY,Size is big,2
SHOPIFY,Size is small,3
SHOPIFY,Size is too big,3
SHOPIFY,size is too large,8
SHOPIFY,size is too small,38
SHOPIFY,Size is too small.,2
SHOPIFY,Size Issue,110
SHOPIFY,Size too big,2
SHOPIFY,Size too small,9
SHOPIFY,Suit color is diffrent which is shown just total different ,2
SHOPIFY,Test,1
SHOPIFY,Want different colour,2
SHOPIFY,want M size,1
SHOPIFY,Want S Size,1
SHOPIFY,wrong item shipped,3
SHOPIFY,Wrong Product Received,2
SHOPIFY,Wrong Size,59
SNAPDEAL,,3
SNAPDEAL,Button_Zipper_Issue,1
SNAPDEAL,Color_did_not_look_good_,5
SNAPDEAL,Color_looks_different_from_image,1
SNAPDEAL,Design_did_not_look_good,5
SNAPDEAL,Design_looks_different_from_Image,1
SNAPDEAL,Embroidery_Embellishment_Defected,2
SNAPDEAL,Fabric_not_good,44
SNAPDEAL,Freebie not received,6
SNAPDEAL,item_does_not_match_its_description,1
SNAPDEAL,i_didnt_get_what_i_ordered,6
SNAPDEAL,i_dont_like_the_item,18
SNAPDEAL,i_have_an_issue_with_size_fit,36
SNAPDEAL,i_have_received_a_damaged_item_new,6
SNAPDEAL,i_have_received_a_defective_item_new,1
SNAPDEAL,Partial_Order_Received_By_Customer,3
SNAPDEAL,parts_accessories_are_missing,1
SNAPDEAL,Poor_Stitching,6
SNAPDEAL,Product_not_as_displayed_on_website,1
SNAPDEAL,received_a_different_item,21
SNAPDEAL,Same_product_but_inaccurate_description,17
SNAPDEAL,Size_too_Large,7
SNAPDEAL,Size_too_Small_,7
SNAPDEAL,Stitching_Defected,1
SNAPDEAL,the_item_is_not_working_properly,15
TATACLIQ,,2
TATACLIQ,Return expected on panel,70
TATA_CLIQ,Return expected on panel,1
WOOCOMMERCE,Defective/damaged product received,197
WOOCOMMERCE,Different color received,1
WOOCOMMERCE,Item is not as per the image/description,362
WOOCOMMERCE,No longer needed,1691
WOOCOMMERCE,Not looking good on the buyer,183
WOOCOMMERCE,Quality or performance not adequate,358
AJIO_OMNI,NA,1
AJIO_OMNI,Return expected on panel,952
AMAZON_FBA_IN,APPAREL_STYLE,1
AMAZON_FBA_IN,APPAREL_TOO_LARGE,6
AMAZON_FBA_IN,APPAREL_TOO_SMALL,3
AMAZON_FBA_IN,NOT_COMPATIBLE,1
AMAZON_FBA_IN,QUALITY_UNACCEPTABLE,6
AMAZON_FBA_IN,SWITCHEROO,2
AMAZON_FBA_IN,UNDELIVERABLE_REFUSED,174
AMAZON_FBA_IN,UNDELIVERABLE_UNKNOWN,34
AMAZON_FBA_IN,UNWANTED_ITEM,1
AMAZON_FLEX_API,,5
AMAZON_FLEX_API,Accidental order,13
AMAZON_FLEX_API,Better price available,4
AMAZON_FLEX_API,Damaged due to inappropriate packaging,3
AMAZON_FLEX_API,Damaged during shipping,2
AMAZON_FLEX_API,Damaged Product,4
AMAZON_FLEX_API,Defective/Does not work properly,49
AMAZON_FLEX_API,Did not like color,28
AMAZON_FLEX_API,Different from website description,17
AMAZON_FLEX_API,Different from what was ordered,88
AMAZON_FLEX_API,Incompatible or not useful for intended purpose,7
AMAZON_FLEX_API,Item not as shown by photo on website,7
AMAZON_FLEX_API,Missed estimated delivery date,2
AMAZON_FLEX_API,Missing parts or accessories,11
AMAZON_FLEX_API,No longer needed/wanted,11
AMAZON_FLEX_API,Ordered wrong style/size/color,6
AMAZON_FLEX_API,Performance or quality not adequate,160
AMAZON_FLEX_API,Return To Origin,2
AMAZON_FLEX_API,Style not as expected,54
AMAZON_FLEX_API,Too large,178
AMAZON_FLEX_API,Too small,174
AMAZON_FLEX_API,Wrong Product,6
AMAZON_IN_API,,16
AMAZON_IN_API,AMZ-PG-APP-STYLE,4
AMAZON_IN_API,AMZ-PG-APP-TOO-LARGE,8
AMAZON_IN_API,AMZ-PG-APP-TOO-SMALL,19
AMAZON_IN_API,AMZ-PG-BAD-DESC,2
AMAZON_IN_API,CR-DAMAGED_BY_CARRIER,1
AMAZON_IN_API,CR-DAMAGED_BY_FC,3
AMAZON_IN_API,CR-DEFECTIVE,10
AMAZON_IN_API,CR-FOUND_BETTER_PRICE,1
AMAZON_IN_API,CR-MISSING_PARTS,5
AMAZON_IN_API,CR-NOT_COMPATIBLE,5
AMAZON_IN_API,CR-ORDERED_WRONG_ITEM,1
AMAZON_IN_API,CR-QUALITY_UNACCEPTABLE,10
AMAZON_IN_API,CR-SWITCHEROO,9
AMAZON_IN_API,CR-UNWANTED_ITEM,3
AMAZON_IN_API,DID_NOT_LIKE_COLOR,13
AMAZON_IN_API,We received 15 qty,15
ANS_COMMERCE,Return expected on panel,4
CRED,,1
CRED,Defective item,5
CRED,Found better price elsewhere,8
CRED,Incorrect product,11
CRED,"Only product is damaged, shipping box is OK",2
CRED,Product received is different from the image shown,4
FIRSTCRY,,1
FIRSTCRY,Bought By Mistake,2
FIRSTCRY,Not Satisfied with Item(s)/Fabric Quality,9
FIRSTCRY,Return expected on panel,2
FIRSTCRY,Size Issue,12
FLIPKART,,1
FLIPKART,COLOR_SIZE_ISSUE,7
FLIPKART,COLOR_STYLE_ISSUES,7
FLIPKART,CUSTOMER_REMORSE,193
FLIPKART,DAMAGE,1
FLIPKART,Damaged Product,5
FLIPKART,DAMAGED_PRODUCT,53
FLIPKART,DEAD_ON_ARRIVAL,2
FLIPKART,DEFECTIVE_PRODUCT,31
FLIPKART,MFG_DEFECT_POOR_FINISH,2
FLIPKART,MISSHIPMENT,118
FLIPKART,MISSING_ITEM,20
FLIPKART,MULTIPLE_ISSUES_WITH_PRODUCT,9
FLIPKART,QUALITY_ISSUE,15
FLIPKART,QUALITY_ISSUES,661
FLIPKART,Return To Origin,4
FLIPKART,SIZE_FIT_ISSUES,1271
FLIPKART,SMART_PICKUP_CHECK_OVERRIDE,25
FLIPKART,STYLE_FIT_ISSUE,10
FLIPKART,undefined,6
FLIPKART,WRONG PRODUCT,3
FLIPKART_FA,Return expected on panel,291
GLOWROAD,Return expected on panel,15
JIOMART3P,Return expected on panel,19
JIOMART3P,Return To Origin,1
LIMEROAD,Return expected on panel,52
MAGENTO2,,28
MAGENTO2,"7 UK is not fitting my size , it looks like i need either 6.5 for this make.",1
MAGENTO2,Big size,1
MAGENTO2,Colour of left leg shoe has two shade of black which appears odd,1
MAGENTO2,Damaged packet recieved,1
MAGENTO2,Don't like the product,1
MAGENTO2,false,2
MAGENTO2,Got wrong size delivered,1
MAGENTO2,i want a smaller size,1
MAGENTO2,"It came a bit smaller for me.
I want to get a size bigger",1
MAGENTO2,Need a size replacement to UK 6 instead of the one received which is UK7,1
MAGENTO2,Need another item,1
MAGENTO2,Not good,1
MAGENTO2,One size large ordered,1
MAGENTO2,Product Did Not Meet Customer's Expectations,1
MAGENTO2,Short Item,2
MAGENTO2,Size fit issue,2
MAGENTO2,Size issue,3
MAGENTO2,"Size issue, need 10",1
MAGENTO2,size to large,1
MAGENTO2,Size too small for me,1
MAGENTO2,Small size,1
MAGENTO2,The shoes are not of my size . They were uncomfortable,1
MAGENTO2,Wrong show size. Did not fit,1
MEESHO,,6
MEESHO,null null,33
MEESHO,undefined,7
MIRRAW,Return expected on panel,5
MYNTRAPPMP,,1
MYNTRAPPMP,Color is different,174
MYNTRAPPMP,Defective product was delivered,50
MYNTRAPPMP,Delivery was delayed ,17
MYNTRAPPMP,Design is different,52
MYNTRAPPMP,Different product was delivered,44
MYNTRAPPMP,Found a better price on Myntra,26
MYNTRAPPMP,Found a better price outside Myntra,21
MYNTRAPPMP,Generic Return Reason,11
MYNTRAPPMP,I did not like the fit,640
MYNTRAPPMP,I do not need it anymore,132
MYNTRAPPMP,It did not look good on me,242
MYNTRAPPMP,Product image was better than the actual product,176
MYNTRAPPMP,Product looked old,184
MYNTRAPPMP,Product was damaged,1
MYNTRAPPMP,Product was dirty and had stains,22
MYNTRAPPMP,Received a poor quality product,509
MYNTRAPPMP,Return expected on panel,264
MYNTRAPPMP,Return Reason - Thanos ROH approval flow,28
MYNTRAPPMP,Return To Origin,1
MYNTRAPPMP,Size is too Large,652
MYNTRAPPMP,Size is too Small,846
MYNTRAPPMP,Wrong size was delivered,25
NYKAA,Return expected on panel,1
NYKAA_COM,Change of mind - Don't need it anymore,2
NYKAA_COM,Did not like the product,1
NYKAA_COM,Product didn't fit - Too Small,2
NYKAA_COM,Received damaged/defective product,1
NYKAA_COM,Received Wrong Product,1
NYKAA_FASHION,Change of mind - Don't need it anymore,5
NYKAA_FASHION,Didn't like the quality of product,7
NYKAA_FASHION,Emergency - without QC,1
NYKAA_FASHION,Product didn't fit- Too Large,15
NYKAA_FASHION,Product didn't fit- Too Small,7
NYKAA_FASHION,Received damaged/ defective product,2
NYKAA_FASHION,Received wrong product- Wrong item sent,2
NYKAA_FASHION,Received wrong product- Wrong size sent,1
NYKAA_FASHION,Return expected on panel,2
SHOPIFY,,620
SHOPIFY,Book looks not origional,1
SHOPIFY,Change of mind,4
SHOPIFY,Credits,5
SHOPIFY,Customer req to return as she wanted to add few more product.,2
SHOPIFY,Damage,1
SHOPIFY,Damage or Dirty Product received,1
SHOPIFY,Damaged item,1
SHOPIFY,Did not work ,3
SHOPIFY,Different From Website Description,1
SHOPIFY,Exchange,1
SHOPIFY,Extra product received,1
SHOPIFY,Fit Issue,4
SHOPIFY,I did not like the fit,1
SHOPIFY,Missing Item,1
SHOPIFY,Others,82
SHOPIFY,Parcel damage on arrival ,1
SHOPIFY,Poor quality / faulty ,3
SHOPIFY,Product does not match website representation,94
SHOPIFY,Product Quality not as expected,20
SHOPIFY,Quality,2
SHOPIFY,Quality Issue,146
SHOPIFY,Quality Not As Expected,12
SHOPIFY,Received in damaged condition,6
SHOPIFY,Received wrong item,29
SHOPIFY,Refund,7
SHOPIFY,Return Reason,4
SHOPIFY,Return To Origin,15
SHOPIFY,Size Change,29
SHOPIFY,Size is big,155
SHOPIFY,Size is small,442
SHOPIFY,Size is too large,1
SHOPIFY,Size was Large,35
SHOPIFY,Size was Small,30
SHOPIFY,undefined,1
SHOPIFY,Unsatisfied-material,2
SHOPIFY,Wrong Product Received ,3
SHOPIFY,Wrong product recieved ,2
SHOPIFY,Wrong Size Received,4
SNAPDEAL,,3
SNAPDEAL,Design_did_not_look_good,3
SNAPDEAL,Fabric_is_torn,1
SNAPDEAL,Fabric_not_good,4
SNAPDEAL,i_dont_like_the_item,4
SNAPDEAL,i_have_an_issue_with_size_fit,1
SNAPDEAL,Poor_Stitching,1
SNAPDEAL,received_a_different_item,3
SNAPDEAL,Size_too_Large,2
SNAPDEAL,Size_too_Small_,2
SNAPDEAL,unhappy_with_material_quality,1
TATACLIQ,Return expected on panel,25
TATA_CLIQ,Return expected on panel,16
WOOCOMMERCE,DOA,1
WOOCOMMERCE,Empty Box,1
AJIO_OMNI,Return expected on panel,22
SNAPDEAL,Size_too_Small_,4
FLIPKART,QUALITY_ISSUES,10
FLIPKART,SIZE_FIT_ISSUES,19
AMAZON_IN_API,CR-QUALITY_UNACCEPTABLE,4
AMAZON_IN_API,CR-FOUND_BETTER_PRICE,2
AMAZON_IN_API,AMZ-PG-APP-TOO-LARGE,2
MYNTRAPPMP,Size is too Large,39
MYNTRAPPMP,Return expected on panel,17
MYNTRAPPMP,Received a poor quality product,34
MYNTRAPPMP,I did not like the fit,71
MYNTRAPPMP,It did not look good on me,42
MYNTRAPPMP,Size is too Small,34
LIMEROAD,10-03-2024,5
MYNTRAPPMP,Product looked old,13
MYNTRAPPMP,Product image was better than the actual product,17
MYNTRAPPMP,10-03-2024,2
MYNTRAPPMP,Product was dirty and had stains,4
MYNTRAPPMP,Different product was delivered,1
MYNTRAPPMP,I do not need it anymore,18
NYKAA_FASHION,Change of mind - Don't need it anymore,2
TATACLIQ,Return expected on panel,13
NYKAA_FASHION,Received damaged/ defective product,1
NYKAA_FASHION,Product didn't fit- Too Large,5
MYNTRAPPMP,Wrong size was delivered,1
MYNTRAPPMP,Defective product was delivered,4
MYNTRAPPMP,Generic Return Reason,1
CRED,Incorrect product,2
TATA_CLIQ,Return expected on panel,1
NYKAA_FASHION,Didn't like the quality of product,2
AMAZON_IN_API,CR-SWITCHEROO,1
MYNTRAPPMP,Color is different,6
AMAZON_IN_API,CR-DEFECTIVE,2
AMAZON_IN_API,AMZ-PG-APP-TOO-SMALL,1
AMAZON_IN_API,CR-MISSING_PARTS,1
LIMEROAD,Return expected on panel,7
AMAZON_IN_API,CR-NOT_COMPATIBLE,1
MYNTRAPPMP,Design is different,4
FLIPKART,11-03-2024,2
NYKAA_FASHION,Product didn't fit- Too Small,1
MYNTRAPPMP,11-03-2024,1
LIMEROAD,11-03-2024,4
MYNTRAPPMP,Found a better price outside Myntra,1
AMAZON_IN_API,AMZ-PG-APP-STYLE,2
SNAPDEAL,Hole_in_Fabric,1
MAGENTO2,"a:1:{i:0;s:25:""Doesn’t look good on me"";}",74
MAGENTO2,"a:1:{i:0;s:7:""Damaged"";}",41
TATA_CLIQ,Return expected on panel,18
AJIO_OMNI,Return expected on panel,26
MAGENTO2,"a:1:{i:0;s:5:""Other"";}",32
MYNTRAPPMP,It did not look good on me,15
MYNTRAPPMP,Design is different,3
MAGENTO2,"a:1:{i:0;s:12:""Size too big"";}",56
MAGENTO2,"a:1:{i:0;s:24:""Don’t like the quality"";}",115
MAGENTO2,"a:1:{i:0;s:14:""Size too small"";}",19
MYNTRAPPMP,Size is too Small,1
MYNTRAPPMP,Found a better price on Myntra,4
MYNTRAPPMP,Received a poor quality product,7
MYNTRAPPMP,Defective product was delivered,5
MYNTRAPPMP,I did not like the fit,1
MYNTRAPPMP,Product image was better than the actual product,4
NYKAA_FASHION,Didn't like the quality of product,3
MYNTRAPPMP,Found a better price outside Myntra,1
MYNTRAPPMP,I do not need it anymore,7
MAGENTO2,"a:1:{i:0;s:15:""Too much weight"";}",8
NYKAA_COM,Product didn't fit - Too Small,1
MYNTRAPPMP,Different product was delivered,1
MYNTRAPPMP,Product looked old,2
MYNTRAPPMP,Delivery was delayed ,1
AMAZON_FLEX_API,Wrong size: too large/long,9
AMAZON_FLEX_API,Better price available,6
AMAZON_FLEX_API,Too large,1
AMAZON_FLEX_API,No longer needed/wanted,8
AMAZON_FLEX_API,Wrong size: too small/short,6
AMAZON_FLEX_API,Performance or quality not adequate,2
AMAZON_FLEX_API,Broken or malfunctioning clasp,2
AMAZON_FLEX_API,Different from what was ordered,4
AMAZON_FLEX_API,Different from website description,3
AMAZON_FLEX_API,Tarnished/unacceptable condition,1
AMAZON_FLEX_API,Accidental order,4
AMAZON_FLEX_API,Too small,2
AMAZON_FLEX_API,Missing or loose stone,1
AMAZON_FLEX_API,Defective/Does not work properly,1
AMAZON_FLEX_API,Missed estimated delivery date,1
AMAZON_FLEX_API,Style not as expected,1
MYNTRAPPMP,Wrong size was delivered,2
MYNTRAPPMP,Color is different,5
MYNTRAPPMP,Return expected on panel,1
NYKAA_FASHION,Product didn't fit- Too Small,1
TATA_CLIQ,Return expected on panel,1
FLIPKART,MISSHIPMENT,12
FLIPKART,SIZE_FIT_ISSUES,93
FLIPKART,QUALITY_ISSUES,15
AMAZON_IN_API,AMZ-PG-APP-TOO-LARGE,8
AMAZON_IN_API,AMZ-PG-APP-STYLE,3
AMAZON_IN_API,CR-QUALITY_UNACCEPTABLE,6
AMAZON_IN_API,AMZ-PG-APP-TOO-SMALL,12
AMAZON_IN_API,AMZ-PG-MISORDERED,1
FIRSTCRY,Return expected on panel,4
FLIPKART,SMART_PICKUP_CHECK_OVERRIDE,1
FLIPKART,CUSTOMER_REMORSE,6
FLIPKART,MULTIPLE_ISSUES_WITH_PRODUCT,1
MYNTRAPPMP,I do not need it anymore,4
MYNTRAPPMP,Received a poor quality product,18
MYNTRAPPMP,I did not like the fit,25
MYNTRAPPMP,Size is too Large,19
MYNTRAPPMP,Size is too Small,18
MYNTRAPPMP,Different product was delivered,3
MYNTRAPPMP,It did not look good on me,5
AJIO_OMNI,Return expected on panel,5
MYNTRAPPMP,Return expected on panel,9
MYNTRAPPMP,Product image was better than the actual product,5
MEESHO,null null,2
MYNTRAPPMP,Design is different,1
MYNTRAPPMP,Product was dirty and had stains,1
MYNTRAPPMP,Generic Return Reason,1
MYNTRAPPMP,Found a better price outside Myntra,1
NYKAA_COM,Return expected on panel,2
NYKAA_FASHION,Return expected on panel,2
FLIPKART,DAMAGED_PRODUCT,1
FLIPKART,DEFECTIVE_PRODUCT,1
TATACLIQ,Return expected on panel,1
AMAZON_IN_API,CR-MISSING_PARTS,1
AMAZON_IN_API,CR-SWITCHEROO,4
AMAZON_IN_API,DID_NOT_LIKE_COLOR,3
AMAZON_IN_API,CR-ORDERED_WRONG_ITEM,2
AMAZON_IN_API,CR-UNWANTED_ITEM,1
MYNTRAPPMP,Color is different,2
MYNTRAPPMP,Defective product was delivered,1
TATA_CLIQ,Return expected on panel,7
NYKAA_FASHION,Product didn't fit- Too Small,15
NYKAA_FASHION,Didn't like the quality of product,11
FLIPKART,SIZE_FIT_ISSUES,10
NYKAA_FASHION,Product didn't fit- Too Large,7
FLIPKART,CUSTOMER_REMORSE,4
AJIO_OMNI,Return expected on panel,247
AMAZON_IN_API,AMZ-PG-APP-TOO-LARGE,1
AMAZON_FBA_IN,UNDELIVERABLE_REFUSED,8
AMAZON_IN_API,CR-UNWANTED_ITEM,3
LIMEROAD,Return expected on panel,12
MYNTRAPPMP,Received a poor quality product,72
MYNTRAPPMP,Size is too Small,123
MYNTRAPPMP,Size is too Large,59
MYNTRAPPMP,I did not like the fit,75
MYNTRAPPMP,It did not look good on me,55
MYNTRAPPMP,Defective product was delivered,7
MYNTRAPPMP,Return expected on panel,3
MYNTRAPPMP,Found a better price on Myntra,6
FIRSTCRY,Not Satisfied with Item(s)/Fabric Quality,8
MEESHO,null null,20
MYNTRAPPMP,I do not need it anymore,12
MYNTRAPPMP,Product looked old,25
MYNTRAPPMP,Design is different,9
MYNTRAPPMP,Product image was better than the actual product,28
MYNTRAPPMP,Different product was delivered,5
MYNTRAPPMP,Color is different,12
NYKAA_FASHION,Received damaged/ defective product,3
AMAZON_IN_API,CR-DEFECTIVE,3
AMAZON_IN_API,CR-DAMAGED_BY_FC,1
AMAZON_IN_API,CR-QUALITY_UNACCEPTABLE,5
AMAZON_IN_API,AMZ-PG-APP-TOO-SMALL,3
TATACLIQ,Return expected on panel,1
AMAZON_IN_API,CR-ORDERED_WRONG_ITEM,2
FIRSTCRY,No Longer Needed,1
FIRSTCRY,Size Issue,10
MYNTRAPPMP,Generic Return Reason,4
MYNTRAPPMP,Found a better price outside Myntra,4
AMAZON_FBA_IN,APPAREL_TOO_LARGE,3
AMAZON_FBA_IN,APPAREL_STYLE,10
AMAZON_FBA_IN,UNDELIVERABLE_UNKNOWN,2
AMAZON_FBA_IN,UNWANTED_ITEM,1
AMAZON_FBA_IN,APPAREL_TOO_SMALL,10
AMAZON_FBA_IN,SWITCHEROO,2
AMAZON_FBA_IN,QUALITY_UNACCEPTABLE,11
AMAZON_FBA_IN,FOUND_BETTER_PRICE,1
FLIPKART,QUALITY_ISSUE,1
FLIPKART,COLOR_STYLE_ISSUES,1
FLIPKART,QUALITY_ISSUES,4
MYNTRAPPMP,Product was dirty and had stains,1
FLIPKART,DAMAGED_PRODUCT,2
AMAZON_IN_API,CR-SWITCHEROO,1
AMAZON_IN_API,AMZ-PG-WJ-TOO-SMALL,2
AMAZON_IN_API,AMZ-PG-WJ-TARNISHED,2
AMAZON_FLEX_API,Too small,7
AMAZON_EASYSHIP,Style not as expected,1
AMAZON_EASYSHIP,Defective/Does not work properly,2
AMAZON_FLEX_API,Style not as expected,2
AMAZON_EASYSHIP,Too large,1
AMAZON_FLEX_API,Performance or quality not adequate,1
SHOPIFY,Others,4
SHOPIFY,Unhappy with product,2
SHOPIFY,Received defective merchandise,4
AMAZON_IN_API,CR-MISSED_ESTIMATED_DELIVERY,1
AMAZON_IN_API,AMZ-PG-APP-STYLE,2
AMAZON_IN_API,CR-NOT_COMPATIBLE,1
MYNTRAPPMP,,2
MYNTRAPPMP,Wrong size was delivered,1
SHOPIFY,Do not need it anymore,1
SHOPIFY,Wrong item shipped,1
NYKAA_FASHION,Change of mind - Don't need it anymore,4
AMAZON_IN_API,AMZ-PG-BAD-DESC,1
AMAZON_FBA_IN,NOT_AS_DESCRIBED,2
NYKAA_COM,Product didn't fit - Too Large,1
NYKAA_COM,Change of Mind(Size Issue),1
NYKAA_COM,Change of mind - Don't need it anymore,1
NYKAA_FASHION,Incomplete Product or Set,1
FLIPKART,Incomplete Product,1
NYKAA_FASHION,Received wrong product- Wrong item sent,1
TATACLIQ,Return expected on panel,3
FLIPKART,SIZE_FIT_ISSUES,197
FLIPKART,MISSHIPMENT,17
FLIPKART,QUALITY_ISSUES,68
AJIO_OMNI,Return expected on panel,551
NYKAA_FASHION,Return expected on panel,43
NYKAA_FASHION,Didn't like the quality of product,23
FLIPKART,CUSTOMER_REMORSE,30
FLIPKART,MULTIPLE_ISSUES_WITH_PRODUCT,4
LIMEROAD,Return expected on panel,3
MYNTRAPPMP,It did not look good on me,95
MYNTRAPPMP,I did not like the fit,203
MYNTRAPPMP,Size is too Small,161
MYNTRAPPMP,Received a poor quality product,99
MYNTRAPPMP,Found a better price on Myntra,3
